date,open,high,low,close
2014-10-03,375.072,377.695,357.859,360.002
2014-10-04,359.512,364.487,325.886,328.892
2014-10-05,328.866,341.801,289.296,321.77
2014-10-06,320.51,345.134,302.56,329.387
2014-10-07,330.079,339.247,320.482,336.718
2014-10-08,336.187,354.364,327.188,353.45
2014-10-09,352.94,382.726,347.687,364.51
2014-10-10,365.026,375.067,352.963,360.576
2014-10-11,361.562,367.191,355.951,363.041
2014-10-12,362.299,379.433,356.144,379.171
2014-10-13,378.549,397.226,368.897,390.196
2014-10-14,390.414,411.698,390.414,401.361
2014-10-15,400.87,402.227,388.766,394.733
2014-10-16,394.773,398.807,373.07,382.834
2014-10-17,382.556,385.478,375.389,383.801
2014-10-18,383.758,395.158,378.971,391.556
2014-10-19,391.442,393.939,386.457,390.54
2014-10-20,389.546,390.084,378.252,382.479
2014-10-21,382.845,392.646,380.834,386.154
2014-10-22,386.475,388.576,382.249,383.194
2014-10-23,383.158,385.048,356.447,359.053
2014-10-24,358.417,364.345,353.305,358.478
2014-10-25,358.345,359.861,342.877,346.653
2014-10-26,347.271,359.221,343.931,354.681
2014-10-27,354.704,358.632,349.809,353.178
2014-10-28,352.989,359.984,352.679,357.389
2014-10-29,357.618,357.833,335.343,335.68
2014-10-30,335.591,350.913,335.072,344.883
2014-10-31,345.305,348.045,337.142,338.594
2014-11-01,338.321,340.529,321.055,324.768
2014-11-02,325.749,329.05,320.626,325.995
2014-11-03,325.892,334.002,325.481,327.495
2014-11-04,327.554,331.767,325.077,330.717
2014-11-05,330.492,343.369,330.492,339.687
2014-11-06,339.486,352.966,338.424,349.491
2014-11-07,349.29,352.732,341.776,342.479
2014-11-08,342.415,347.032,342.154,345.681
2014-11-09,345.488,363.626,344.255,363.013
2014-11-10,363.264,374.816,357.561,365.658
2014-11-11,366.924,371.31,363.735,367.783
2014-11-12,367.695,429.718,367.695,421.391
2014-11-13,423.561,457.093,401.123,418.364
2014-11-14,420.735,420.735,384.789,397.55
2014-11-15,397.818,405.528,371.008,377.436
2014-11-16,376.133,390.799,374.602,388.308
2014-11-17,387.882,410.199,377.502,387.72
2014-11-18,387.408,392.402,371.117,375.005
2014-11-19,375.198,386.481,373.896,380.643
2014-11-20,380.555,382.025,356.781,357.799
2014-11-21,357.84,357.879,344.112,351.329
2014-11-22,350.848,364.841,350.848,353.273
2014-11-23,352.92,370.845,352.92,367.968
2014-11-24,367.573,387.209,366.669,376.631
2014-11-25,376.901,394.701,374.784,375.001
2014-11-26,375.348,377.698,365.816,367.066
2014-11-27,368.37,373.992,368.282,369.535
2014-11-28,369.67,382.838,358.455,377.006
2014-11-29,376.447,387.601,372.145,375.534
2014-11-30,375.491,382.527,373.309,378.236
2014-12-01,378.047,383.662,376.669,379.366
2014-12-02,379.245,384.038,377.863,381.711
2014-12-03,381.315,383.026,374.346,375.222
2014-12-04,375.01,378.655,367.759,369.066
2014-12-05,369.604,379.192,365.756,376.616
2014-12-06,376.854,378.448,370.945,374.783
2014-12-07,374.785,376.292,373.275,375.156
2014-12-08,375.095,376.029,361.886,361.886
2014-12-09,361.909,363.067,344.951,351.581
2014-12-10,352.219,352.384,347.082,347.332
2014-12-11,346.365,361.357,338.763,350.506
2014-12-12,350.833,352.983,349.291,352.542
2014-12-13,352.381,352.381,346.588,347.557
2014-12-14,347.376,353.316,345.418,351.714
2014-12-15,351.632,351.815,344.934,345.179
2014-12-16,345.345,345.859,328.514,328.548
2014-12-17,327.062,333.954,315.152,319.31
2014-12-18,319.776,323.709,304.232,311.629
2014-12-19,311.396,318.533,306.769,317.68
2014-12-20,317.843,330.325,316.044,329.365
2014-12-21,329.956,329.956,318.903,320.896
2014-12-22,320.843,334.117,320.425,331.896
2014-12-23,331.886,336.287,329.602,334.702
2014-12-24,334.572,334.741,321.357,322.774
2014-12-25,322.534,322.67,316.958,319.0
2014-12-26,319.008,331.424,316.627,328.517
2014-12-27,327.924,328.911,312.63,315.631
2014-12-28,315.863,320.028,311.078,317.506
2014-12-29,317.239,320.267,312.307,312.307
2014-12-30,312.67,314.809,309.373,310.61
2014-12-31,310.737,319.983,310.211,319.983
2015-01-01,320.193,320.435,314.003,314.136
2015-01-02,314.249,315.839,313.565,315.207
2015-01-03,315.032,315.15,284.234,284.234
2015-01-04,281.082,287.23,257.612,264.201
2015-01-05,264.195,278.341,264.195,274.57
2015-01-06,274.474,287.553,272.696,285.835
2015-01-07,286.189,298.754,283.079,293.909
2015-01-08,294.337,294.337,282.175,283.5
2015-01-09,283.349,291.114,280.533,290.408
2015-01-10,287.303,288.127,273.966,274.697
2015-01-11,274.796,279.638,265.039,267.88
2015-01-12,265.66,272.203,265.2,267.94
2015-01-13,267.796,268.277,219.906,222.973
2015-01-14,225.861,225.861,171.51,178.795
2015-01-15,178.103,229.067,176.897,210.482
2015-01-16,209.844,221.591,199.771,207.832
2015-01-17,208.097,211.731,194.875,199.279
2015-01-18,199.26,218.695,194.506,210.591
2015-01-19,210.339,216.728,207.318,214.761
2015-01-20,214.861,215.241,205.153,211.258
2015-01-21,211.315,227.788,211.212,226.878
2015-01-22,226.897,237.019,226.434,232.832
2015-01-23,233.406,234.845,225.196,232.909
2015-01-24,232.879,248.21,230.022,247.864
2015-01-25,247.847,255.074,243.89,253.477
2015-01-26,253.718,309.384,253.718,273.388
2015-01-27,273.473,275.48,250.653,263.918
2015-01-28,263.475,266.535,227.046,233.651
2015-01-29,233.915,238.706,220.712,233.521
2015-01-30,233.513,242.851,225.839,225.839
2015-01-31,226.425,233.504,216.309,217.8
2015-02-01,217.464,231.574,212.015,226.998
2015-02-02,226.972,242.175,222.659,238.469
2015-02-03,238.229,245.957,224.483,227.129
2015-02-04,227.268,230.058,221.113,226.147
2015-02-05,226.853,239.405,214.725,216.969
2015-02-06,217.111,230.51,216.232,222.236
2015-02-07,222.266,230.299,222.266,227.72
2015-02-08,227.754,229.438,221.077,223.3
2015-02-09,223.412,223.977,217.019,219.838
2015-02-10,220.11,221.807,215.332,220.053
2015-02-11,219.732,223.406,218.074,219.004
2015-02-12,219.185,222.199,217.614,221.609
2015-02-13,221.764,240.259,221.262,235.488
2015-02-14,235.427,259.808,235.427,257.747
2015-02-15,257.321,265.611,227.684,233.704
2015-02-16,234.825,239.521,229.022,233.71
2015-02-17,233.843,245.775,232.314,243.452
2015-02-18,243.61,244.251,232.34,236.216
2015-02-19,236.326,242.672,235.592,240.701
2015-02-20,240.283,247.101,239.299,244.077
2015-02-21,243.779,255.32,243.184,244.376
2015-02-22,244.534,246.392,233.851,236.145
2015-02-23,235.977,240.109,232.421,238.702
2015-02-24,238.892,239.901,236.402,238.79
2015-02-25,238.735,239.34,235.53,237.38
2015-02-26,237.47,237.71,234.257,236.558
2015-02-27,236.426,256.653,236.426,253.828
2015-02-28,253.52,254.692,249.479,254.274
2015-03-01,254.263,261.66,245.933,260.371
2015-03-02,260.202,276.301,258.313,275.598
2015-03-03,275.67,285.796,268.161,281.702
2015-03-04,281.99,284.225,268.126,273.457
2015-03-05,273.092,281.667,264.769,275.968
2015-03-06,276.178,277.608,270.015,272.6
2015-03-07,272.723,277.854,270.133,276.18
2015-03-08,276.261,277.858,272.565,274.383
2015-03-09,274.354,292.701,273.893,289.861
2015-03-10,289.607,300.044,289.607,291.696
2015-03-11,291.76,297.391,290.508,296.468
2015-03-12,296.379,297.088,292.413,294.727
2015-03-13,294.354,294.498,286.526,286.526
2015-03-14,285.337,286.342,280.976,282.24
2015-03-15,281.885,286.529,280.996,285.607
2015-03-16,286.393,294.112,285.685,290.524
2015-03-17,290.593,292.365,284.374,285.465
2015-03-18,285.505,285.505,249.87,256.65
2015-03-19,256.299,264.244,248.636,260.741
2015-03-20,260.928,264.848,259.162,261.829
2015-03-21,261.749,262.196,255.65,260.018
2015-03-22,260.025,269.747,259.59,267.969
2015-03-23,267.96,277.297,261.745,266.682
2015-03-24,266.74,267.003,244.155,245.055
2015-03-25,245.595,249.19,236.515,246.081
2015-03-26,246.197,254.354,244.905,248.482
2015-03-27,248.532,256.811,245.213,247.066
2015-03-28,247.029,254.205,246.975,252.89
2015-03-29,252.798,253.139,240.85,242.637
2015-03-30,242.713,249.242,239.214,247.657
2015-03-31,247.526,248.73,242.739,244.14
2015-04-01,244.224,247.541,241.16,247.289
2015-04-02,247.272,254.461,245.416,253.024
2015-04-03,253.005,256.043,251.879,254.321
2015-04-04,254.322,255.258,251.1,253.83
2015-04-05,253.697,260.675,251.942,260.451
2015-04-06,260.598,261.798,254.575,255.527
2015-04-07,255.492,255.805,252.205,253.451
2015-04-08,253.18,253.847,244.215,245.084
2015-04-09,245.022,246.118,239.4,243.744
2015-04-10,243.676,243.694,232.771,235.881
2015-04-11,236.072,239.537,234.175,236.637
2015-04-12,236.552,237.728,233.495,236.071
2015-04-13,236.153,236.935,221.996,224.81
2015-04-14,224.587,224.976,216.323,219.163
2015-04-15,219.159,223.656,218.649,223.656
2015-04-16,223.833,229.672,223.833,228.615
2015-04-17,228.573,228.906,221.942,222.951
2015-04-18,222.882,224.316,220.876,223.417
2015-04-19,223.356,226.353,222.373,222.604
2015-04-20,222.6,226.351,221.977,224.645
2015-04-21,224.626,235.122,224.301,234.462
2015-04-22,235.269,237.909,233.476,233.881
2015-04-23,234.176,236.475,233.199,236.475
2015-04-24,236.462,236.462,229.933,231.215
2015-04-25,231.268,232.561,226.337,226.483
2015-04-26,226.39,226.944,214.874,219.391
2015-04-27,219.43,233.305,218.023,229.219
2015-04-28,229.286,229.495,223.069,225.749
2015-04-29,225.855,227.04,223.43,226.002
2015-04-30,225.808,239.563,224.993,235.997
2015-05-01,236.145,238.966,232.155,232.155
2015-05-02,232.079,235.727,232.079,235.027
2015-05-03,234.93,243.24,234.083,240.376
2015-05-04,240.358,242.638,237.81,239.004
2015-05-05,239.018,239.204,232.054,236.121
2015-05-06,236.249,236.454,229.231,229.439
2015-05-07,229.782,239.105,228.573,237.135
2015-05-08,237.334,246.275,236.274,243.94
2015-05-09,243.863,247.804,239.639,242.022
2015-05-10,241.832,244.068,238.849,240.491
2015-05-11,240.296,244.27,239.376,241.949
2015-05-12,242.158,242.881,240.099,241.494
2015-05-13,241.112,243.704,235.045,236.525
2015-05-14,236.377,237.799,234.057,236.886
2015-05-15,236.929,238.753,236.795,237.589
2015-05-16,237.605,237.697,235.295,236.185
2015-05-17,236.153,238.025,236.01,236.796
2015-05-18,236.802,237.21,232.46,232.98
2015-05-19,233.128,234.151,231.817,231.936
2015-05-20,231.947,234.683,231.842,233.959
2015-05-21,234.018,236.242,233.835,235.349
2015-05-22,235.344,240.969,235.06,240.463
2015-05-23,240.348,241.025,238.691,238.916
2015-05-24,238.872,241.978,238.811,240.95
2015-05-25,240.953,241.021,236.637,237.096
2015-05-26,237.11,238.242,235.692,237.249
2015-05-27,237.116,238.636,236.695,237.277
2015-05-28,237.283,237.824,236.652,237.397
2015-05-29,237.408,237.522,235.731,237.115
2015-05-30,237.096,237.096,232.046,233.495
2015-05-31,233.345,233.345,229.542,229.968
2015-06-01,230.19,231.713,221.296,222.926
2015-06-02,222.894,226.416,222.419,225.827
2015-06-03,225.803,227.404,223.93,225.8
2015-06-04,225.874,226.581,224.054,224.273
2015-06-05,224.324,225.968,223.179,224.97
2015-06-06,224.952,225.719,224.379,225.616
2015-06-07,225.619,226.194,222.652,223.39
2015-06-08,222.881,229.464,222.839,228.536
2015-06-09,228.489,230.954,227.929,229.103
2015-06-10,229.048,229.782,228.01,228.839
2015-06-11,228.803,230.287,228.767,229.689
2015-06-12,229.705,231.057,229.313,230.057
2015-06-13,229.982,232.652,229.21,232.297
2015-06-14,232.402,234.858,232.004,233.554
2015-06-15,233.543,237.836,233.422,236.861
2015-06-16,236.823,251.742,236.122,250.431
2015-06-17,250.895,256.853,246.476,248.922
2015-06-18,249.284,252.108,244.127,248.873
2015-06-19,249.007,250.977,243.787,244.519
2015-06-20,244.606,245.828,240.627,245.23
2015-06-21,245.212,245.224,241.882,243.946
2015-06-22,243.944,247.917,243.779,246.998
2015-06-23,246.99,247.304,243.133,244.346
2015-06-24,244.296,244.341,240.525,240.525
2015-06-25,240.515,243.332,240.365,242.694
2015-06-26,242.799,243.749,241.553,243.599
2015-06-27,243.594,251.339,243.117,251.083
2015-06-28,250.99,251.172,247.434,248.987
2015-06-29,249.011,257.173,248.581,257.022
2015-06-30,257.064,267.867,255.946,263.107
2015-07-01,263.072,265.172,255.774,258.651
2015-07-02,258.621,261.631,254.116,255.499
2015-07-03,255.412,257.077,253.505,256.212
2015-07-04,256.336,261.457,254.2,260.974
2015-07-05,260.886,274.506,258.701,271.818
2015-07-06,271.913,277.422,267.6,269.045
2015-07-07,269.03,271.341,264.832,266.683
2015-07-08,266.207,272.971,264.386,270.596
2015-07-09,270.785,272.335,267.086,269.46
2015-07-10,269.228,294.591,268.802,285.113
2015-07-11,284.894,298.506,283.53,293.156
2015-07-12,293.115,314.394,292.505,311.024
2015-07-13,310.867,310.948,281.011,292.307
2015-07-14,292.054,296.147,286.638,287.76
2015-07-15,287.464,293.248,285.367,286.083
2015-07-16,285.829,291.183,275.24,278.088
2015-07-17,278.089,280.28,272.043,279.544
2015-07-18,279.472,282.527,274.075,274.724
2015-07-19,274.901,275.67,272.513,273.469
2015-07-20,273.614,278.4,272.96,278.4
2015-07-21,278.981,280.547,275.419,276.232
2015-07-22,275.833,277.666,274.381,277.259
2015-07-23,277.222,278.111,275.716,276.06
2015-07-24,276.049,289.253,275.254,288.404
2015-07-25,288.278,290.733,286.002,288.756
2015-07-26,288.697,293.052,287.706,292.627
2015-07-27,292.686,297.774,287.45,293.647
2015-07-28,293.624,296.649,293.423,294.411
2015-07-29,294.427,294.536,288.777,289.591
2015-07-30,289.59,290.126,286.568,287.861
2015-07-31,287.722,288.959,282.344,284.501
2015-08-01,284.65,284.932,278.112,282.013
2015-08-02,281.601,283.032,277.529,282.624
2015-08-03,282.614,285.471,280.233,281.63
2015-08-04,281.227,285.715,281.225,285.295
2015-08-05,285.218,285.501,281.488,281.866
2015-08-06,281.882,281.906,278.403,278.663
2015-08-07,278.577,280.392,276.366,279.406
2015-08-08,279.585,279.928,260.71,260.769
2015-08-09,260.997,267.003,260.468,265.024
2015-08-10,265.083,267.032,262.596,264.404
2015-08-11,264.47,270.288,264.094,270.288
2015-08-12,270.386,270.673,265.469,266.358
2015-08-13,266.376,266.376,262.841,263.978
2015-08-14,264.08,267.466,261.478,265.781
2015-08-15,265.68,266.667,261.296,261.495
2015-08-16,261.551,262.44,257.041,258.514
2015-08-17,258.507,260.505,257.117,257.953
2015-08-18,257.976,257.993,213.158,213.158
2015-08-19,211.079,237.409,211.079,226.722
2015-08-20,226.684,237.365,226.684,235.415
2015-08-21,235.35,236.432,231.724,232.759
2015-08-22,232.569,234.957,222.704,230.484
2015-08-23,230.39,232.705,225.58,228.383
2015-08-24,228.169,228.169,210.443,211.394
2015-08-25,210.495,226.321,199.567,221.676
2015-08-26,221.609,231.183,220.204,225.817
2015-08-27,225.831,228.643,223.684,224.557
2015-08-28,224.769,235.219,220.926,231.477
2015-08-29,231.396,233.222,227.33,229.794
2015-08-30,229.78,232.068,226.247,228.479
2015-08-31,228.761,231.956,225.915,230.18
2015-09-01,230.056,231.216,226.86,228.046
2015-09-02,228.121,230.577,226.475,229.229
2015-09-03,229.284,229.605,226.667,227.057
2015-09-04,227.183,230.9,227.051,230.39
2015-09-05,230.298,236.143,229.443,235.046
2015-09-06,235.019,242.912,234.681,239.945
2015-09-07,239.84,242.106,238.722,240.091
2015-09-08,239.847,245.781,239.678,243.618
2015-09-09,243.607,244.416,237.821,238.105
2015-09-10,238.168,241.293,235.791,238.596
2015-09-11,238.477,241.169,238.329,240.17
2015-09-12,240.107,240.124,234.754,235.184
2015-09-13,235.229,235.935,229.332,230.809
2015-09-14,230.512,232.44,227.961,230.656
2015-09-15,230.644,259.182,229.822,230.381
2015-09-16,230.304,231.215,227.402,229.063
2015-09-17,229.091,230.285,228.926,229.81
2015-09-18,233.521,234.353,232.185,233.025
2015-09-19,232.975,233.205,231.089,231.487
2015-09-20,231.493,232.365,230.91,231.151
2015-09-21,231.212,231.217,226.521,226.888
2015-09-22,227.085,232.386,225.117,230.586
2015-09-23,230.618,231.835,229.591,230.3
2015-09-24,230.283,235.649,230.283,234.536
2015-09-25,234.529,237.427,233.684,235.208
2015-09-26,235.144,235.403,233.358,234.384
2015-09-27,234.34,234.526,232.476,232.748
2015-09-28,232.757,239.339,232.467,239.167
2015-09-29,239.142,239.802,235.928,236.549
2015-09-30,236.687,237.734,235.629,236.083
2015-10-01,236.06,238.445,235.616,237.551
2015-10-02,237.549,238.541,236.603,237.319
2015-10-03,237.293,239.315,236.944,238.795
2015-10-04,238.73,238.968,237.94,238.199
2015-10-05,238.259,240.382,237.035,240.24
2015-10-06,240.383,246.935,240.136,246.044
2015-10-07,246.063,246.681,242.585,242.881
2015-10-08,242.969,244.251,242.179,242.402
2015-10-09,242.304,244.228,242.122,243.952
2015-10-10,243.931,245.319,243.074,244.885
2015-10-11,244.941,247.243,244.152,247.128
2015-10-12,247.05,247.454,245.179,245.323
2015-10-13,245.308,250.236,243.757,249.332
2015-10-14,249.508,254.275,248.903,252.077
2015-10-15,251.989,255.962,251.989,254.381
2015-10-16,254.32,266.135,253.926,262.606
2015-10-17,262.869,273.578,262.367,271.089
2015-10-18,270.64,271.668,260.777,261.688
2015-10-19,261.643,264.82,260.951,263.468
2015-10-20,263.437,270.835,263.227,269.461
2015-10-21,269.463,270.77,263.839,266.32
2015-10-22,266.272,276.51,266.135,273.877
2015-10-23,274.023,278.684,273.543,276.519
2015-10-24,276.496,281.706,276.496,281.706
2015-10-25,281.654,294.059,281.445,283.117
2015-10-26,283.68,285.288,280.51,285.288
2015-10-27,285.3,296.212,285.008,293.742
2015-10-28,293.788,306.331,293.703,304.859
2015-10-29,304.618,318.17,301.823,313.812
2015-10-30,313.855,334.169,313.855,328.017
2015-10-31,328.015,332.777,309.251,314.036
2015-11-01,314.166,327.472,311.881,325.732
2015-11-02,325.431,365.36,323.209,360.628
2015-11-03,361.189,417.9,357.647,401.146
2015-11-04,403.417,495.562,380.548,408.892
2015-11-05,411.563,447.561,374.581,387.637
2015-11-06,386.354,395.836,354.025,373.859
2015-11-07,374.47,390.586,372.433,386.924
2015-11-08,386.482,389.895,368.7,372.318
2015-11-09,373.368,385.278,362.895,381.337
2015-11-10,380.257,381.387,329.108,336.634
2015-11-11,336.819,340.585,300.997,310.995
2015-11-12,311.084,345.081,311.084,338.853
2015-11-13,338.152,340.914,326.075,336.248
2015-11-14,336.753,338.181,329.97,332.782
2015-11-15,332.906,334.662,317.49,320.231
2015-11-16,320.166,331.626,315.905,330.709
2015-11-17,330.751,338.35,329.614,335.036
2015-11-18,335.094,336.531,330.64,334.331
2015-11-19,334.59,335.334,325.273,326.053
2015-11-20,326.149,326.473,312.217,322.161
2015-11-21,322.022,328.159,319.595,326.648
2015-11-22,326.927,327.01,321.259,324.223
2015-11-23,324.536,325.118,321.29,323.006
2015-11-24,323.046,323.058,318.118,320.041
2015-11-25,320.046,329.134,316.77,328.389
2015-11-26,328.206,366.757,328.206,355.142
2015-11-27,352.684,363.589,347.87,358.425
2015-11-28,358.042,359.536,352.172,356.919
2015-11-29,357.381,371.939,355.666,371.419
2015-11-30,371.294,382.363,370.383,377.327
2015-12-01,377.321,378.931,356.563,362.387
2015-12-02,362.488,362.488,349.465,358.833
2015-12-03,359.187,370.275,357.412,361.126
2015-12-04,361.046,363.516,355.757,363.079
2015-12-05,363.183,389.785,363.183,388.868
2015-12-06,388.949,402.809,387.089,391.638
2015-12-07,388.783,399.969,385.411,395.685
2015-12-08,395.536,413.109,389.95,413.109
2015-12-09,415.563,423.12,406.291,417.255
2015-12-10,417.563,419.509,411.548,415.613
2015-12-11,415.479,451.693,415.281,450.679
2015-12-12,451.938,469.103,410.741,435.858
2015-12-13,434.997,441.68,426.268,434.394
2015-12-14,433.755,447.142,430.456,444.357
2015-12-15,444.182,464.614,443.878,464.106
2015-12-16,465.321,465.321,443.851,454.782
2015-12-17,454.934,457.86,448.858,456.317
2015-12-18,456.078,465.177,454.94,463.668
2015-12-19,463.616,465.581,456.765,462.134
2015-12-20,462.322,462.645,434.338,442.363
2015-12-21,442.685,444.729,427.312,438.556
2015-12-22,438.639,443.688,435.516,437.281
2015-12-23,436.572,444.529,436.572,442.111
2015-12-24,442.401,458.456,442.401,455.101
2015-12-25,454.985,458.305,452.075,455.525
2015-12-26,455.653,457.489,405.76,417.869
2015-12-27,417.274,424.007,408.883,422.223
2015-12-28,422.823,429.769,418.481,422.344
2015-12-29,422.279,432.343,420.627,432.343
2015-12-30,432.983,434.387,422.084,426.371
2015-12-31,426.62,432.921,418.735,430.538
2016-01-01,430.567,436.246,427.515,433.973
2016-01-02,434.334,436.062,431.87,433.307
2016-01-03,433.438,433.743,424.706,429.88
2016-01-04,430.011,434.517,429.084,433.122
2016-01-05,433.091,434.182,429.676,431.945
2016-01-06,431.96,431.96,426.341,430.231
2016-01-07,429.105,458.766,429.077,458.655
2016-01-08,458.048,462.934,447.938,453.353
2016-01-09,453.23,454.64,446.889,447.593
2016-01-10,447.611,448.309,440.351,447.7
2016-01-11,447.991,450.662,443.855,448.455
2016-01-12,448.428,448.428,439.521,439.521
2016-01-13,435.69,435.69,424.443,432.366
2016-01-14,432.371,433.324,427.845,430.364
2016-01-15,430.306,430.306,365.662,365.662
2016-01-16,364.331,390.557,354.914,387.7
2016-01-17,387.536,390.965,380.092,382.775
2016-01-18,382.299,388.104,376.665,386.955
2016-01-19,387.168,387.73,378.972,380.688
2016-01-20,380.149,425.267,376.599,421.78
2016-01-21,420.23,422.877,406.3,408.952
2016-01-22,410.262,410.41,375.282,382.146
2016-01-23,382.492,394.543,381.981,387.756
2016-01-24,387.491,405.485,387.491,403.198
2016-01-25,402.971,402.971,388.554,391.872
2016-01-26,391.726,397.766,390.575,392.41
2016-01-27,392.153,396.843,391.782,395.106
2016-01-28,394.972,395.502,379.735,380.316
2016-01-29,380.289,384.379,365.452,379.89
2016-01-30,379.474,380.917,376.491,378.179
2016-01-31,378.255,380.347,367.835,368.661
2016-02-01,368.767,378.072,367.957,372.942
2016-02-02,373.056,375.883,372.92,374.445
2016-02-03,374.448,374.95,368.045,369.989
2016-02-04,369.949,391.608,369.949,389.588
2016-02-05,389.594,391.094,385.572,386.187
2016-02-06,386.549,386.631,372.387,376.479
2016-02-07,376.522,380.871,374.903,376.569
2016-02-08,376.62,379.879,373.334,373.402
2016-02-09,373.447,377.246,372.898,376.07
2016-02-10,376.029,385.483,375.783,381.614
2016-02-11,381.649,383.13,376.399,379.581
2016-02-12,379.654,384.954,379.6,384.173
2016-02-13,384.263,391.212,384.263,390.819
2016-02-14,391.86,407.153,391.86,407.153
2016-02-15,407.23,410.381,397.749,400.364
2016-02-16,400.185,408.945,400.185,407.523
2016-02-17,407.488,421.167,406.784,416.309
2016-02-18,416.322,425.996,415.638,422.293
2016-02-19,422.373,423.104,417.604,420.796
2016-02-20,420.785,441.984,420.785,438.327
2016-02-21,437.164,448.046,429.077,438.674
2016-02-22,438.798,439.045,432.917,437.122
2016-02-23,437.748,439.858,417.821,420.495
2016-02-24,420.736,425.55,413.907,425.102
2016-02-25,424.955,427.719,420.415,424.58
2016-02-26,424.544,431.015,421.62,431.015
2016-02-27,432.152,434.231,428.103,432.6
2016-02-28,432.519,435.683,423.82,433.553
2016-02-29,433.504,441.507,431.693,438.156
2016-03-01,437.697,439.653,432.319,435.101
2016-03-02,435.123,435.917,424.568,424.568
2016-03-03,423.989,425.373,419.411,421.517
2016-03-04,421.651,425.178,410.968,411.326
2016-03-05,410.939,411.257,394.035,400.845
2016-03-06,400.57,411.907,395.778,407.607
2016-03-07,407.707,415.917,406.309,414.482
2016-03-08,414.321,416.243,411.094,414.047
2016-03-09,413.972,416.032,411.606,414.798
2016-03-10,414.86,417.512,413.251,417.123
2016-03-11,417.131,423.926,417.013,421.572
2016-03-12,421.69,421.795,410.094,411.796
2016-03-13,411.624,416.604,411.624,414.1
2016-03-14,414.065,416.684,414.065,416.381
2016-03-15,416.438,418.131,414.985,416.702
2016-03-16,416.83,417.686,415.912,417.078
2016-03-17,417.011,420.997,417.011,420.654
2016-03-18,420.621,420.621,406.137,409.636
2016-03-19,409.548,410.984,407.23,410.519
2016-03-20,410.444,414.625,410.401,414.01
2016-03-21,413.755,413.755,410.381,413.304
2016-03-22,413.307,418.375,412.531,418.018
2016-03-23,418.089,419.268,417.364,418.01
2016-03-24,418.041,418.68,415.486,416.386
2016-03-25,416.394,418.08,415.558,417.222
2016-03-26,417.177,418.987,416.259,417.932
2016-03-27,417.945,428.797,417.711,426.819
2016-03-28,426.765,426.857,423.293,424.103
2016-03-29,424.231,426.203,412.681,416.465
2016-03-30,416.516,416.834,412.496,414.867
2016-03-31,414.816,418.369,414.816,416.779
2016-04-01,416.729,418.173,415.831,417.822
2016-04-02,417.96,422.081,417.96,420.829
2016-04-03,420.873,421.58,419.697,420.861
2016-04-04,420.904,422.343,419.601,421.486
2016-04-05,421.444,424.257,420.614,423.994
2016-04-06,424.03,424.527,422.729,423.256
2016-04-07,423.413,423.657,420.518,422.649
2016-04-08,422.745,425.361,419.635,420.25
2016-04-09,420.349,420.891,416.515,419.342
2016-04-10,419.411,422.435,419.257,421.512
2016-04-11,421.564,422.739,420.533,422.376
2016-04-12,422.483,427.277,422.483,425.334
2016-04-13,425.19,426.658,422.916,423.764
2016-04-14,423.734,425.371,423.013,424.155
2016-04-15,424.282,429.928,424.282,429.751
2016-04-16,429.713,432.625,428.984,430.42
2016-04-17,430.572,431.371,426.079,427.268
2016-04-18,427.399,429.274,427.086,428.521
2016-04-19,428.591,436.02,428.104,435.553
2016-04-20,435.509,443.054,434.406,441.368
2016-04-21,441.389,450.548,440.952,449.306
2016-04-22,449.425,449.81,444.15,445.67
2016-04-23,445.737,450.223,444.331,450.146
2016-04-24,450.282,460.146,448.928,458.664
2016-04-25,458.555,466.62,453.592,462.298
2016-04-26,461.426,467.965,461.426,466.176
2016-04-27,466.089,467.079,444.134,444.134
2016-04-28,444.687,449.551,436.65,449.056
2016-04-29,449.011,455.384,446.017,455.225
2016-04-30,455.097,455.587,447.697,448.223
2016-05-01,448.318,452.479,447.927,451.683
2016-05-02,451.875,452.445,441.776,444.599
2016-05-03,444.669,451.097,442.617,450.318
2016-05-04,450.304,450.378,445.63,446.723
2016-05-05,446.722,448.506,445.883,447.985
2016-05-06,447.976,461.375,447.068,459.735
2016-05-07,459.603,460.675,457.324,458.424
2016-05-08,458.536,459.417,455.983,458.6
2016-05-09,458.548,462.481,456.531,460.451
2016-05-10,460.483,461.929,448.954,450.647
2016-05-11,450.895,454.576,450.864,452.667
2016-05-12,452.728,454.949,449.25,454.733
2016-05-13,454.766,457.055,453.453,455.677
2016-05-14,455.67,456.836,454.786,455.665
2016-05-15,455.671,458.692,455.459,457.657
2016-05-16,457.568,458.2,452.945,454.302
2016-05-17,454.163,455.072,453.605,453.813
2016-05-18,453.783,455.998,453.299,454.689
2016-05-19,454.619,454.633,439.628,439.628
2016-05-20,438.715,444.054,437.389,442.446
2016-05-21,442.676,443.778,441.706,443.23
2016-05-22,443.188,443.427,439.035,439.442
2016-05-23,439.323,444.345,438.823,444.28
2016-05-24,444.155,447.1,443.93,446.036
2016-05-25,445.981,450.298,445.981,449.538
2016-05-26,449.599,453.644,447.896,453.376
2016-05-27,453.384,478.149,453.384,473.73
2016-05-28,473.464,533.473,472.699,530.623
2016-05-29,530.04,553.96,512.179,525.58
2016-05-30,526.233,544.349,522.963,534.696
2016-05-31,533.864,546.618,520.662,531.433
2016-06-01,531.386,543.08,525.636,537.859
